CASEID;AGE1979;SAMPLE_SEX;SAMPLE_RACE;AFQT;ASVAB;HIGHESTGRADE;HEALTHLIMIT;INCOME;INDUSTRY;NUMJOBS;URBAN_RURAL;REGION;MARSTAT_COL;YR_ENT_LF;YR_EMP;YR_UNEMP;YR_OUT;AGE_ENT;UNEMP
2187.0;17.0;Male;Non-Black, Non-Hispanic;36060.0;47.0;High school;No;28000.0;Wholesale and Retail Trade;2.0;Rural;South;Other;1981.0;17.0;0.0;0.0;19.0;0.0
2188.0;15.0;Male;Non-Black, Non-Hispanic;17457.0;54.0;College;No;25000.0;Manufacturing;3.0;Rural;South;Never married;1979.0;19.0;0.0;0.0;15.0;0.0
2191.0;21.0;Male;Non-Black, Non-Hispanic;32061.0;34.0;High school;No;13800.0;Wholesale and Retail Trade;4.0;Rural;South;Married, together;1979.0;18.0;1.0;0.0;21.0;1.0
2195.0;21.0;Male;Non-Black, Non-Hispanic;20150.0;27.0;Less than high school;No;15000.0;Manufacturing;2.0;Urban;South;Other;1979.0;13.0;4.0;2.0;21.0;1.0
2197.0;15.0;Male;Black;9445.0;5.0;Less than high school;No;19760.0;Transportation, Communication, Public Utilities;2.0;Rural;South;Never married;1979.0;15.0;0.0;4.0;15.0;0.0
2202.0;16.0;Male;Non-Black, Non-Hispanic;81080.0;50.0;College;No;34000.0;Transportation, Communication, Public Utilities;2.0;Urban;South;Never married;1983.0;15.0;0.0;0.0;20.0;0.0
2207.0;15.0;Male;Non-Black, Non-Hispanic;70593.0;33.0;College;No;37000.0;Construction;2.0;Rural;South;Other;1983.0;14.0;1.0;0.0;19.0;1.0
2209.0;15.0;Male;Black;18385.0;14.0;High school;No;22000.0;Wholesale and Retail Trade;3.0;Rural;South;Married, together;1982.0;16.0;0.0;0.0;18.0;0.0
2216.0;18.0;Male;Non-Black, Non-Hispanic;49406.0;61.0;High school;No;19000.0;Wholesale and Retail Trade;3.0;Rural;South;Married, together;1979.0;19.0;0.0;0.0;18.0;0.0
2218.0;14.0;Male;Non-Black, Non-Hispanic;63184.0;55.0;College;No;30000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Married, together;1984.0;14.0;0.0;0.0;19.0;0.0
2220.0;21.0;Male;Non-Black, Non-Hispanic;97867.0;75.0;College;No;57124.0;Construction;2.0;Urban;South;Married, together;1979.0;17.0;1.0;1.0;21.0;1.0
2222.0;21.0;Male;Non-Black, Non-Hispanic;92442.0;51.0;College;No;0.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1981.0;17.0;0.0;0.0;23.0;0.0
2223.0;16.0;Male;Non-Black, Non-Hispanic;39914.0;18.0;High school;No;50000.0;Wholesale and Retail Trade;2.0;Rural;South;Other;1980.0;18.0;0.0;0.0;17.0;0.0
2226.0;18.0;Male;Black;10061.0;18.0;Less than high school;No;0.0;Manufacturing;0.0;Rural;South;Never married;1979.0;12.0;6.0;1.0;18.0;1.0
2227.0;19.0;Male;Non-Black, Non-Hispanic;36775.0;51.0;High school;No;17000.0;Business and Repair Services;2.0;Rural;South;Married, together;1979.0;19.0;0.0;0.0;19.0;0.0
2233.0;14.0;Male;Non-Black, Non-Hispanic;46278.0;38.0;College;No;33000.0;Construction;3.0;Urban;South;Married, together;1989.0;9.0;0.0;0.0;24.0;0.0
2238.0;16.0;Male;Non-Black, Non-Hispanic;86256.0;66.0;College;No;30000.0;Entertainment and Recreation Services;2.0;Urban;South;Married, together;1985.0;12.0;0.0;0.0;22.0;0.0
2239.0;16.0;Male;Non-Black, Non-Hispanic;97213.0;52.0;College;No;60000.0;Wholesale and Retail Trade;2.0;Urban;South;Other;1985.0;12.0;0.0;0.0;22.0;0.0
2255.0;16.0;Male;Hispanic;16200.0;23.0;Less than high school;No;36000.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1979.0;18.0;0.0;1.0;16.0;0.0
2258.0;15.0;Male;Black;69.0;5.0;Less than high school;No;9800.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Never married;1984.0;11.0;0.0;2.0;20.0;0.0
2261.0;15.0;Male;Non-Black, Non-Hispanic;7878.0;5.0;Less than high school;No;14000.0;Personal Services;3.0;Urban;South;Married, together;1993.0;5.0;0.0;0.0;29.0;0.0
2264.0;19.0;Male;Black;42749.0;33.0;High school;No;14700.0;Manufacturing;2.0;Urban;South;Married, together;1979.0;18.0;1.0;0.0;19.0;1.0
2266.0;14.0;Male;Black;5007.0;7.0;High school;No;9000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Never married;1983.0;9.0;1.0;5.0;18.0;1.0
2269.0;17.0;Male;Black;3375.0;12.0;High school;No;6000.0;Wholesale and Retail Trade;2.0;Urban;South;Other;1983.0;13.0;0.0;0.0;21.0;0.0
2273.0;14.0;Male;Black;3021.0;8.0;High school;No;19500.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Never married;1985.0;12.0;0.0;1.0;20.0;0.0
2291.0;14.0;Male;Non-Black, Non-Hispanic;95949.0;58.0;College;No;47000.0;Professional and Related Services;2.0;Urban;South;Married, together;1987.0;11.0;0.0;0.0;22.0;0.0
2293.0;21.0;Male;Non-Black, Non-Hispanic;75293.0;48.0;College;No;23500.0;Business and Repair Services;2.0;Urban;South;Never married;1982.0;13.0;0.0;0.0;24.0;0.0
2300.0;20.0;Male;Non-Black, Non-Hispanic;71562.0;61.0;College;No;41000.0;Construction;2.0;Urban;South;Married, together;1981.0;16.0;0.0;0.0;22.0;0.0
2302.0;17.0;Male;Non-Black, Non-Hispanic;80788.0;56.0;College;No;46000.0;Construction;2.0;Urban;South;Married, together;1983.0;15.0;0.0;0.0;21.0;0.0
2304.0;21.0;Male;Non-Black, Non-Hispanic;38541.0;64.0;High school;No;0.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1979.0;18.0;1.0;0.0;21.0;1.0
2305.0;15.0;Male;Non-Black, Non-Hispanic;6098.0;5.0;Less than high school;No;30000.0;Construction;2.0;Urban;South;Married, together;1979.0;18.0;0.0;0.0;15.0;0.0
2306.0;17.0;Male;Non-Black, Non-Hispanic;11194.0;32.0;Less than high school;No;22000.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1980.0;16.0;1.0;1.0;18.0;1.0
2312.0;20.0;Male;Non-Black, Non-Hispanic;97015.0;64.0;College;No;35000.0;Wholesale and Retail Trade;2.0;Urban;South;Other;1979.0;16.0;0.0;0.0;20.0;0.0
2316.0;15.0;Male;Non-Black, Non-Hispanic;24702.0;29.0;High school;No;24000.0;Manufacturing;2.0;Urban;South;Married, together;1979.0;19.0;0.0;0.0;15.0;0.0
2318.0;19.0;Male;Non-Black, Non-Hispanic;61993.0;50.0;Less than high school;No;16000.0;Construction;2.0;Urban;South;Married, together;1979.0;17.0;1.0;1.0;19.0;1.0
2327.0;16.0;Male;Non-Black, Non-Hispanic;65774.0;50.0;High school;No;0.0;Professional and Related Services;0.0;Urban;South;Married, together;1983.0;10.0;5.0;0.0;20.0;1.0
2329.0;20.0;Male;Non-Black, Non-Hispanic;69687.0;46.0;College;No;19900.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1979.0;19.0;0.0;0.0;20.0;0.0
2331.0;16.0;Male;Non-Black, Non-Hispanic;97755.0;68.0;College;No;36200.0;Wholesale and Retail Trade;2.0;Urban;North central;Never married;1982.0;15.0;1.0;0.0;19.0;1.0
2334.0;18.0;Male;Non-Black, Non-Hispanic;29171.0;42.0;Less than high school;No;81481.0;Wholesale and Retail Trade;2.0;Urban;South;Married, together;1981.0;15.0;0.0;1.0;20.0;0.0
2335.0;21.0;Male;Non-Black, Non-Hispanic;69564.0;68.0;High school;No;12000.0;Wholesale and Retail Trade;3.0;Urban;South;Married, together;1979.0;19.0;0.0;0.0;21.0;0.0
2338.0;18.0;Male;Non-Black, Non-Hispanic;78315.0;42.0;High school;No;12000.0;Wholesale and Retail Trade;3.0;Urban;South;Other;1979.0;13.0;4.0;2.0;18.0;1.0
2341.0;18.0;Male;Non-Black, Non-Hispanic;78245.0;67.0;College;No;30000.0;Wholesale and Retail Trade;2.0;Rural;South;Married, together;1979.0;19.0;0.0;0.0;18.0;0.0
2352.0;15.0;Male;Black;10375.0;42.0;Less than high school;No;15000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;Northeast;Never married;1979.0;14.0;5.0;0.0;15.0;1.0
2354.0;19.0;Male;Black;12891.0;14.0;Less than high school;No;12000.0;Construction;3.0;Urban;South;Never married;1979.0;15.0;2.0;2.0;19.0;1.0
2361.0;16.0;Male;Black;3283.0;29.0;Less than high school;No;24000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Rural;South;Married, together;1979.0;19.0;0.0;0.0;16.0;0.0
2377.0;16.0;Male;Non-Black, Non-Hispanic;20582.0;37.0;High school;No;22800.0;Finance, Insurance, and Real Estate;2.0;Urban;West;Married, together;1981.0;15.0;2.0;0.0;18.0;1.0
2378.0;14.0;Male;Non-Black, Non-Hispanic;59534.0;47.0;High school;No;22000.0;Finance, Insurance, and Real Estate;2.0;Urban;West;Married, together;1979.0;17.0;0.0;0.0;14.0;0.0
2381.0;18.0;Male;Non-Black, Non-Hispanic;47888.0;39.0;Less than high school;No;0.0;Manufacturing;1.0;Urban;South;Married, together;1991.0;6.0;0.0;1.0;30.0;0.0
2385.0;18.0;Male;Hispanic;65800.0;60.0;College;No;42000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Rural;West;Married, together;1982.0;16.0;0.0;0.0;21.0;0.0
2386.0;17.0;Male;Hispanic;57650.0;71.0;College;No;19000.0;Professional and Related Services;3.0;Urban;West;Married, together;1980.0;18.0;0.0;0.0;18.0;0.0
2391.0;21.0;Male;Non-Black, Non-Hispanic;30723.0;22.0;High school;Yes;14793.0;Manufacturing;2.0;Urban;West;Married, together;1979.0;15.0;2.0;2.0;21.0;1.0
2397.0;15.0;Male;Hispanic;4622.0;22.0;Less than high school;No;0.0;Transportation, Communication, Public Utilities;0.0;Urban;West;Never married;1989.0;4.0;4.0;1.0;25.0;1.0
2401.0;22.0;Male;Non-Black, Non-Hispanic;26892.0;19.0;High school;Yes;22000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;West;Other;1979.0;17.0;0.0;2.0;22.0;0.0
2403.0;19.0;Male;Non-Black, Non-Hispanic;9333.0;15.0;Less than high school;No;0.0;Wholesale and Retail Trade;2.0;Urban;West;Other;1979.0;12.0;6.0;1.0;19.0;1.0
2406.0;19.0;Male;Non-Black, Non-Hispanic;6249.0;35.0;High school;No;0.0;Manufacturing;0.0;Urban;West;Never married;1979.0;2.0;1.0;16.0;19.0;1.0
2413.0;20.0;Male;Non-Black, Non-Hispanic;14248.0;38.0;High school;No;32000.0;Wholesale and Retail Trade;2.0;Urban;West;Married, together;1979.0;19.0;0.0;0.0;20.0;0.0
2417.0;22.0;Male;Non-Black, Non-Hispanic;23088.0;62.0;High school;No;28700.0;Manufacturing;2.0;Urban;West;Married, together;1979.0;17.0;1.0;1.0;22.0;1.0
2421.0;19.0;Male;Non-Black, Non-Hispanic;37456.0;43.0;High school;No;20000.0;Wholesale and Retail Trade;2.0;Rural;North central;Married, together;1979.0;19.0;0.0;0.0;19.0;0.0
2423.0;20.0;Male;Non-Black, Non-Hispanic;40135.0;40.0;High school;Yes;10907.0;Manufacturing;2.0;Rural;North central;Married, together;1979.0;17.0;1.0;1.0;20.0;1.0
2428.0;18.0;Male;Non-Black, Non-Hispanic;96956.0;56.0;College;No;45000.0;Wholesale and Retail Trade;2.0;Urban;Northeast;Married, together;1980.0;12.0;0.0;0.0;19.0;0.0
2432.0;16.0;Male;Non-Black, Non-Hispanic;75425.0;23.0;College;No;46000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Rural;North central;Married, together;1985.0;11.0;0.0;0.0;22.0;0.0
2439.0;16.0;Male;Non-Black, Non-Hispanic;68273.0;36.0;High school;No;17000.0;Wholesale and Retail Trade;3.0;Rural;North central;Married, together;1979.0;19.0;0.0;0.0;16.0;0.0
2440.0;15.0;Male;Non-Black, Non-Hispanic;58833.0;16.0;High school;No;18000.0;Business and Repair Services;2.0;Rural;North central;Other;1984.0;13.0;0.0;0.0;20.0;0.0
2445.0;20.0;Male;Non-Black, Non-Hispanic;56489.0;45.0;High school;No;32000.0;Wholesale and Retail Trade;2.0;Rural;South;Other;1979.0;12.0;0.0;0.0;20.0;0.0
2446.0;19.0;Male;Non-Black, Non-Hispanic;3106.0;36.0;Less than high school;No;0.0;Wholesale and Retail Trade;3.0;Rural;North central;Married, together;1980.0;13.0;1.0;0.0;20.0;1.0
2449.0;20.0;Male;Non-Black, Non-Hispanic;15845.0;32.0;High school;No;18000.0;Manufacturing;2.0;Urban;North central;Other;1983.0;11.0;0.0;2.0;24.0;0.0
2451.0;19.0;Male;Non-Black, Non-Hispanic;57518.0;66.0;High school;No;23200.0;Wholesale and Retail Trade;2.0;Urban;North central;Married, together;1979.0;19.0;0.0;0.0;19.0;0.0
2455.0;21.0;Male;Non-Black, Non-Hispanic;35708.0;43.0;High school;No;0.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Rural;North central;Married, together;1979.0;18.0;0.0;0.0;21.0;0.0
2456.0;17.0;Male;Non-Black, Non-Hispanic;28404.0;44.0;Less than high school;No;4800.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Rural;North central;Never married;1979.0;18.0;0.0;0.0;17.0;0.0
2460.0;19.0;Male;Non-Black, Non-Hispanic;38338.0;49.0;High school;No;7000.0;Professional and Related Services;2.0;Rural;North central;Married, together;1979.0;16.0;2.0;1.0;19.0;1.0
2463.0;21.0;Male;Non-Black, Non-Hispanic;94463.0;71.0;College;No;12000.0;Mining;1.0;Urban;West;Other;1980.0;18.0;0.0;0.0;22.0;0.0
2465.0;16.0;Male;Non-Black, Non-Hispanic;95560.0;64.0;College;No;36000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Rural;North central;Married, together;1980.0;15.0;1.0;2.0;17.0;1.0
2466.0;16.0;Male;Non-Black, Non-Hispanic;19489.0;48.0;Less than high school;No;18000.0;Wholesale and Retail Trade;3.0;Urban;North central;Married, together;1981.0;14.0;2.0;1.0;18.0;1.0
2468.0;16.0;Male;Non-Black, Non-Hispanic;90937.0;59.0;College;No;100948.0;Manufacturing;2.0;Rural;South;Married, together;1979.0;15.0;2.0;2.0;16.0;1.0
2470.0;16.0;Male;Non-Black, Non-Hispanic;67455.0;51.0;High school;No;46000.0;Manufacturing;2.0;Rural;North central;Married, together;1979.0;19.0;0.0;0.0;16.0;0.0
2476.0;14.0;Male;Non-Black, Non-Hispanic;8430.0;34.0;Less than high school;No;12000.0;Professional and Related Services;2.0;Rural;North central;Never married;1984.0;13.0;0.0;0.0;19.0;0.0
2477.0;14.0;Male;Non-Black, Non-Hispanic;75661.0;53.0;College;No;30000.0;Public Administration;2.0;Rural;North central;Never married;1984.0;14.0;0.0;0.0;19.0;0.0
2479.0;17.0;Male;Non-Black, Non-Hispanic;69480.0;51.0;High school;No;16000.0;Wholesale and Retail Trade;2.0;Rural;North central;Never married;1979.0;18.0;1.0;0.0;17.0;1.0
2481.0;19.0;Male;Non-Black, Non-Hispanic;20238.0;23.0;Less than high school;No;15000.0;Wholesale and Retail Trade;4.0;Rural;South;Married, together;1980.0;16.0;2.0;0.0;20.0;1.0
2489.0;20.0;Male;Non-Black, Non-Hispanic;57850.0;52.0;High school;No;11500.0;Professional and Related Services;5.0;Urban;North central;Married, together;1985.0;13.0;0.0;0.0;26.0;0.0
2490.0;18.0;Male;Non-Black, Non-Hispanic;52356.0;62.0;College;No;25000.0;Manufacturing;3.0;Rural;North central;Married, together;1984.0;13.0;0.0;1.0;23.0;0.0
2493.0;15.0;Male;Non-Black, Non-Hispanic;71804.0;60.0;High school;No;20000.0;Wholesale and Retail Trade;3.0;Rural;North central;Never married;1979.0;15.0;3.0;1.0;15.0;1.0
2494.0;22.0;Male;Non-Black, Non-Hispanic;79940.0;75.0;College;No;23000.0;Entertainment and Recreation Services;2.0;Urban;North central;Married, together;1979.0;19.0;0.0;0.0;22.0;0.0
2495.0;20.0;Male;Non-Black, Non-Hispanic;13558.0;40.0;Less than high school;Yes;8000.0;Professional and Related Services;2.0;Rural;North central;Other;1980.0;13.0;4.0;0.0;21.0;1.0
2497.0;15.0;Male;Non-Black, Non-Hispanic;81228.0;56.0;High school;No;33000.0;Personal Services;2.0;Rural;North central;Married, together;1981.0;14.0;0.0;2.0;17.0;0.0
2498.0;21.0;Male;Non-Black, Non-Hispanic;39968.0;40.0;High school;No;0.0;Manufacturing;2.0;Rural;North central;Married, together;1979.0;19.0;0.0;0.0;21.0;0.0
2502.0;16.0;Male;Non-Black, Non-Hispanic;88459.0;46.0;College;No;43000.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1987.0;10.0;1.0;0.0;24.0;1.0
2504.0;18.0;Male;Non-Black, Non-Hispanic;58556.0;45.0;High school;No;11000.0;Wholesale and Retail Trade;3.0;Rural;North central;Never married;1984.0;13.0;0.0;0.0;23.0;0.0
2506.0;16.0;Male;Non-Black, Non-Hispanic;55130.0;41.0;High school;No;32000.0;Professional and Related Services;2.0;Urban;North central;Never married;1979.0;16.0;2.0;1.0;16.0;1.0
2508.0;20.0;Male;Non-Black, Non-Hispanic;94069.0;56.0;College;No;24000.0;Entertainment and Recreation Services;2.0;Urban;North central;Married, together;1980.0;18.0;0.0;0.0;21.0;0.0
2509.0;17.0;Male;Non-Black, Non-Hispanic;84042.0;62.0;College;No;27900.0;Business and Repair Services;2.0;Rural;North central;Married, together;1979.0;18.0;0.0;1.0;17.0;0.0
2513.0;14.0;Male;Non-Black, Non-Hispanic;32682.0;33.0;High school;No;17000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Rural;North central;Married, together;1983.0;14.0;1.0;0.0;18.0;1.0
2516.0;16.0;Male;Non-Black, Non-Hispanic;66867.0;56.0;High school;No;26000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Rural;North central;Married, together;1981.0;17.0;0.0;0.0;18.0;0.0
2518.0;22.0;Male;Non-Black, Non-Hispanic;81543.0;60.0;College;No;14000.0;Professional and Related Services;2.0;Rural;North central;Married, together;1979.0;15.0;2.0;2.0;22.0;1.0
2522.0;20.0;Male;Non-Black, Non-Hispanic;50210.0;52.0;High school;No;26000.0;Manufacturing;2.0;Rural;North central;Married, together;1979.0;17.0;2.0;0.0;20.0;1.0
2526.0;16.0;Male;Non-Black, Non-Hispanic;58333.0;49.0;College;No;5000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Married, together;1979.0;18.0;1.0;0.0;16.0;1.0
2527.0;14.0;Male;Non-Black, Non-Hispanic;9203.0;32.0;High school;No;31000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;North central;Married, together;1980.0;18.0;0.0;0.0;15.0;0.0
2532.0;18.0;Male;Non-Black, Non-Hispanic;85019.0;54.0;College;No;5000.0;Manufacturing;2.0;Rural;North central;Married, together;1983.0;14.0;0.0;0.0;22.0;0.0
2535.0;21.0;Male;Non-Black, Non-Hispanic;24830.0;40.0;High school;No;17000.0;Construction;3.0;Rural;North central;Married, together;1979.0;19.0;0.0;0.0;21.0;0.0
2537.0;20.0;Male;Non-Black, Non-Hispanic;35987.0;54.0;High school;No;9000.0;Construction;2.0;Rural;North central;Never married;1979.0;17.0;2.0;0.0;20.0;1.0
2539.0;19.0;Male;Non-Black, Non-Hispanic;29224.0;72.0;High school;No;15000.0;Agriculture, Forestry, Fishing, and Hunting;3.0;Urban;North central;Married, together;1979.0;18.0;1.0;0.0;19.0;1.0
2540.0;17.0;Male;Non-Black, Non-Hispanic;30170.0;45.0;High school;No;14000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;North central;Married, together;1979.0;19.0;0.0;0.0;17.0;0.0
2541.0;17.0;Male;Non-Black, Non-Hispanic;98399.0;47.0;High school;No;27000.0;Agriculture, Forestry, Fishing, and Hunting;4.0;Rural;North central;Married, together;1982.0;12.0;4.0;0.0;20.0;1.0
2545.0;17.0;Male;Non-Black, Non-Hispanic;75455.0;52.0;College;No;45194.0;Manufacturing;2.0;Urban;North central;Married, together;1981.0;16.0;1.0;0.0;19.0;1.0
2546.0;14.0;Male;Non-Black, Non-Hispanic;23330.0;13.0;High school;No;15000.0;Construction;2.0;Urban;North central;Never married;1984.0;14.0;0.0;0.0;19.0;0.0
2557.0;14.0;Male;Non-Black, Non-Hispanic;93207.0;58.0;College;No;47550.0;Wholesale and Retail Trade;2.0;Urban;North central;Married, together;1979.0;17.0;0.0;2.0;14.0;0.0
2562.0;16.0;Male;Non-Black, Non-Hispanic;86851.0;57.0;High school;No;13000.0;Wholesale and Retail Trade;2.0;Urban;North central;Never married;1979.0;14.0;1.0;1.0;16.0;1.0
2568.0;21.0;Male;Non-Black, Non-Hispanic;76751.0;71.0;College;No;17228.0;Construction;3.0;Rural;North central;Married, together;1979.0;19.0;0.0;0.0;21.0;0.0
2571.0;15.0;Male;Non-Black, Non-Hispanic;90805.0;56.0;College;No;25000.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1980.0;16.0;1.0;0.0;16.0;1.0
2572.0;17.0;Male;Non-Black, Non-Hispanic;66774.0;47.0;College;No;35000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;North central;Married, together;1983.0;15.0;0.0;0.0;21.0;0.0
2574.0;17.0;Male;Non-Black, Non-Hispanic;37594.0;26.0;High school;No;20381.0;Manufacturing;1.0;Urban;North central;Married, together;1981.0;17.0;0.0;0.0;19.0;0.0
2576.0;16.0;Male;Non-Black, Non-Hispanic;79804.0;39.0;High school;No;14000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;North central;Married, together;1982.0;16.0;0.0;0.0;19.0;0.0
2578.0;17.0;Male;Non-Black, Non-Hispanic;7222.0;12.0;High school;No;15000.0;Wholesale and Retail Trade;2.0;Rural;North central;Married, together;1980.0;18.0;0.0;0.0;18.0;0.0
2579.0;17.0;Male;Non-Black, Non-Hispanic;98327.0;39.0;High school;No;16359.0;Professional and Related Services;2.0;Urban;North central;Other;1979.0;18.0;1.0;0.0;17.0;1.0
2581.0;16.0;Male;Non-Black, Non-Hispanic;42748.0;28.0;High school;No;21000.0;Construction;2.0;Rural;South;Married, together;1981.0;16.0;1.0;0.0;18.0;1.0
2582.0;17.0;Male;Non-Black, Non-Hispanic;20223.0;15.0;Less than high school;No;21000.0;Wholesale and Retail Trade;2.0;Rural;South;Married, together;1984.0;11.0;3.0;0.0;22.0;1.0
2584.0;14.0;Male;Non-Black, Non-Hispanic;10007.0;38.0;Less than high school;No;17000.0;Mining;4.0;Rural;South;Married, together;1984.0;11.0;3.0;0.0;19.0;1.0
2589.0;15.0;Male;Non-Black, Non-Hispanic;94663.0;47.0;College;No;54000.0;Mining;2.0;Urban;Northeast;Never married;1987.0;11.0;0.0;0.0;23.0;0.0
2593.0;16.0;Male;Non-Black, Non-Hispanic;3178.0;10.0;College;Yes;12000.0;Wholesale and Retail Trade;2.0;Rural;South;Married, together;1986.0;9.0;0.0;3.0;23.0;0.0
2594.0;16.0;Male;Non-Black, Non-Hispanic;34866.0;50.0;Less than high school;No;25000.0;Mining;2.0;Rural;South;Married, together;1980.0;17.0;1.0;0.0;17.0;1.0
2595.0;19.0;Male;Non-Black, Non-Hispanic;19489.0;38.0;High school;No;21000.0;Wholesale and Retail Trade;2.0;Rural;South;Married, together;1979.0;16.0;3.0;0.0;19.0;1.0
2598.0;14.0;Male;Non-Black, Non-Hispanic;17817.0;40.0;High school;No;16000.0;Wholesale and Retail Trade;2.0;Rural;South;Never married;1984.0;14.0;0.0;0.0;19.0;0.0
2602.0;14.0;Male;Non-Black, Non-Hispanic;73986.0;41.0;High school;No;21000.0;Wholesale and Retail Trade;3.0;Rural;South;Married, together;1983.0;15.0;0.0;0.0;18.0;0.0
2604.0;15.0;Male;Non-Black, Non-Hispanic;74370.0;29.0;High school;No;32000.0;Construction;2.0;Rural;South;Married, together;1983.0;14.0;0.0;0.0;19.0;0.0
2611.0;16.0;Male;Non-Black, Non-Hispanic;71378.0;54.0;College;No;42000.0;Wholesale and Retail Trade;3.0;Rural;South;Married, together;1980.0;17.0;0.0;0.0;17.0;0.0
2612.0;15.0;Male;Non-Black, Non-Hispanic;29620.0;32.0;Less than high school;No;0.0;Wholesale and Retail Trade;0.0;Rural;South;Other;1985.0;5.0;0.0;8.0;21.0;0.0
2613.0;20.0;Male;Non-Black, Non-Hispanic;75030.0;52.0;High school;No;18000.0;Wholesale and Retail Trade;2.0;Rural;South;Married, together;1979.0;16.0;3.0;0.0;20.0;1.0
2620.0;20.0;Male;Non-Black, Non-Hispanic;67777.0;47.0;College;No;17000.0;Construction;2.0;Rural;South;Married, together;1979.0;17.0;2.0;0.0;20.0;1.0
2630.0;15.0;Male;Non-Black, Non-Hispanic;74682.0;36.0;College;No;48000.0;Entertainment and Recreation Services;2.0;Urban;South;Never married;1986.0;12.0;0.0;0.0;22.0;0.0
2637.0;18.0;Male;Non-Black, Non-Hispanic;91219.0;52.0;College;No;30000.0;Wholesale and Retail Trade;2.0;Rural;South;Married, together;1980.0;18.0;0.0;0.0;19.0;0.0
2639.0;19.0;Male;Non-Black, Non-Hispanic;20581.0;19.0;Less than high school;No;12400.0;Agriculture, Forestry, Fishing, and Hunting;4.0;Rural;South;Married, together;1987.0;8.0;0.0;3.0;27.0;0.0
2658.0;16.0;Male;Hispanic;4014.0;1.0;Less than high school;No;0.0;Business and Repair Services;2.0;Urban;South;Other;1981.0;6.0;5.0;4.0;18.0;1.0
2661.0;18.0;Male;Hispanic;7370.0;34.0;Less than high school;No;4064.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Married, together;1981.0;14.0;3.0;0.0;20.0;1.0
2666.0;15.0;Male;Hispanic;1722.0;6.0;Less than high school;No;10000.0;Professional and Related Services;2.0;Urban;South;Married, together;1982.0;15.0;0.0;1.0;18.0;0.0
2667.0;21.0;Male;Hispanic;810.0;20.0;Less than high school;No;5000.0;Construction;2.0;Urban;South;Married, together;1979.0;14.0;2.0;3.0;21.0;1.0
2671.0;18.0;Male;Hispanic;14123.0;22.0;Less than high school;No;12000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Married, together;1982.0;11.0;3.0;1.0;21.0;1.0
2673.0;20.0;Male;Hispanic;3536.0;6.0;Less than high school;No;12000.0;Agriculture, Forestry, Fishing, and Hunting;2.0;Urban;South;Married, together;1979.0;10.0;4.0;0.0;20.0;1.0
2682.0;15.0;Male;Hispanic;5464.0;34.0;Less than high school;No;8800.0;Agriculture, Forestry, Fishing, and Hunting;3.0;Urban;South;Married, together;1979.0;17.0;2.0;0.0;15.0;1.0
2684.0;20.0;Male;Non-Black, Non-Hispanic;78514.0;49.0;College;No;15000.0;Transportation, Communication, Public Utilities;3.0;Urban;North central;Married, together;1982.0;15.0;0.0;1.0;23.0;0.0
2688.0;20.0;Male;Hispanic;74478.0;54.0;College;No;12000.0;Wholesale and Retail Trade;2.0;Urban;South;Never married;1983.0;14.0;0.0;0.0;24.0;0.0
2694.0;20.0;Male;Hispanic;57714.0;67.0;College;No;17000.0;Public Administration;2.0;Urban;South;Never married;1981.0;17.0;0.0;0.0;22.0;0.0
2696.0;14.0;Male;Hispanic;47892.0;42.0;College;No;26000.0;Transportation, Communication, Public Utilities;2.0;Urban;South;Married, together;1983.0;15.0;0.0;0.0;18.0;0.0
2702.0;21.0;Male;Hispanic;73187.0;58.0;College;No;41000.0;Personal Services;2.0;Urban;North central;Married, together;1979.0;19.0;0.0;0.0;21.0;0.0
